identificador,titulo,gratuito,fecha_inicio,fecha_fin,url,actividad,lugar,lat,lng,tipo
10094615,James Rhodes,0,1472248800,1472335140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=268bb87710e55510VgnVCM2000001f4a900aRCRD,James Rhodes,Fundación Francisco Giner de los Ríos,40.43487601670182,-3.696813651958387,Veranos Villa
10116853,Jingle,1,1474581600,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0aa11cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural Fernando de los Ríos (Latina),Centro Cultural Fernando de los Ríos (Latina),40.39552931214334,-3.7562667464373223,Cine Actividades Audiovisuales
10094503,Josemi Carmona y Javier Colina,0,1472076000,1472162340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1562ffda5cd55510VgnVCM2000001f4a900aRCRD,Josemi Carmona y Javier Colina,Fundación Francisco Giner de los Ríos,40.43487601670182,-3.696813651958387,Musica/ Flamenco
10108076,Jueves. Cine de autor,0,1468274400,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=902fb30b7eed5510VgnVCM2000001f4a900aRCRD,Cine Garden Conde Duque,Centro Conde Duque,40.42802889001877,-3.710182353581842,Cine Actividades Audiovisuales
10107148,"Kiki, el amor se hace",0,1471125600,1471211940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4b66d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10094677,Kiko Veneno,0,1472421600,1472507940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8f91b87710e55510VgnVCM2000001f4a900aRCRD,Kiko Veneno,Auditorio al aire libre. Pilar García Peña (Parque Pinar del Rey),40.46335596968574,-3.65636755952747,Musica/ Rock Pop
10094445,Klaxon,0,1470348000,1470952740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=af1effda5cd55510VgnVCM2000001f4a900aRCRD,Klaxon,Escenario Puerta del Ángel,40.41730150976797,-3.7286223540730377,Circo Performance Teatro
10116656,La Asamblea de la Familia Pérez,1,1474754400,1474840740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=89e8afbd38546510VgnVCM2000001f4a900aRCRD,La Asamblea de la Familia Pérez,Centro Cultural Carril del Conde (Hortaleza),40.46088953531134,-3.6544210187969433,Circo Performance Teatro
10116797,La Autoridad,1,1474581600,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=325a1cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural San José de Calasanz (Latina),Centro Sociocultural San José de Calasanz (Latina),40.40647389284976,-3.7327010920242043,Cine Actividades Audiovisuales
10094144,La Bona Notte (C.P.E. Bach y sus contemporáneos),0,1471471200,1471557540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a78334316d55510VgnVCM2000001f4a900aRCRD,La Bona Notte (C.P.E. Bach y sus contemporáneos),Cementerio de La Almudena,40.42751913746381,-3.6482030278949904,Musica
10108561,La chica danesa,0,1470607200,1470693540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3a23ca462c3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Lunes 8 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10108589,La chica danesa,0,1470693600,1470779940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f627ca462c3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Martes 9 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10107567,La correspondencia,0,1473199200,1473285540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9c438bb94ddd5510VgnVCM2000001f4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10095546,La familia Belier,1,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5b72f33dadc65510VgnVCM2000001f4a900aRCRD,Cine de verano. San Blas,Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas),40.42996840999023,-3.622184001035289,Cine Actividades Audiovisuales
10107101,La Familia Bélier,1,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0430d1bddd8d5510VgnVCM1000001d4a900aRCRD,La Familia Bélier,Parque de Berlín,40.45150372849227,-3.6760645355093797,Cine Actividades Audiovisuales
10116846,La Guerra,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=239f1cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural El Greco (Latina),Centro Sociocultural El Greco (Latina),40.407316328180464,-3.747465416906973,Cine Actividades Audiovisuales
10107133,La habitación,0,1470866400,1470952740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=faa4d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10092522,La juventud,1,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cee804ee61455510VgnVCM2000001f4a900aRCRD,Cine de verano 2016. Usera,Auditorio al aire libre. Parque Lineal del Manzanares,40.37892061189068,-3.6908296272024077,Cine Actividades Audiovisuales
10107373,La leyenda de Tarzán,0,1472853600,1472939940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b873aea7089d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10107555,La magia de Bartolomé,1,1471730400,1471816740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6371fbb8a0ed5510VgnVCM1000001d4a900aRCRD,Espectáculos infantiles en el Auditorio El Calero,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Circo Performance Teatro
10112303,La magia de kresten,1,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3a780c7326706510VgnVCM2000001f4a900aRCRD,Actividades infantiles en verano 2016. Distrito de Villaverde,Parque Ciudad de los Ángeles,40.352850949880235,-3.6963807727286353,Actividades Calle Arte Urbano
10109116,La noche en que mi madre mató a mi padre,0,1470348000,1470434340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=08cee821b78e5510VgnVCM1000001d4a900aRCRD,Cine en el parque de la Bombilla. Viernes 5 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10107110,La novia,0,1470520800,1470607140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=37b1d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10092552,La oveja Shaun,1,1472853600,1472939940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1ec904ee61455510VgnVCM2000001f4a900aRCRD,Cine de verano 2016. Usera,Auditorio al aire libre. Parque Lineal del Manzanares,40.37892061189068,-3.6908296272024077,Cine Actividades Audiovisuales
10095364,La oveja Shaun,1,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95a1d8f058c65510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. Moratalaz,Parque de la Cuña Verde de O´Donnell,40.41220177650095,-3.628985975935673,Cine Actividades Audiovisuales
10103712,La plaza en verano,1,1469743200,1472335140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=3503d139995b5510VgnVCM2000001f4a900aRCRD,La plaza en verano,Matadero Madrid,40.39241367848808,-3.697259467865366,Actividades Calle Arte Urbano
10112786,La Plaza en Verano baila al ritmo de la época disco,1,1472162400,1472248740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1c946f9580806510VgnVCM2000001f4a900aRCRD,La Plaza en Verano baila al ritmo de la época disco,Matadero Madrid,40.39241367848808,-3.697259467865366,Danza Baile
10056274,La tierra tiembla (1952) de Luchino Visconti,1,1478905200,1478991540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6bab65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
10081154,La Venganza de Don Mendo,0,1473199200,1475445540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=07097f0308b05510VgnVCM2000001f4a900aRCRD,La Venganza de Don Mendo,Fernán Gómez. Centro Cultural de la Villa,40.424926347610764,-3.6899208519663427,Circo Performance Teatro/ Drama
10056267,La vida por delante. (1958) Fernando Fernán Gómez,1,1476482400,1476568740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b45b65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
8691344,Laboratorio de teatro: 'Escenas improvisadas',1,1476828000,1476914340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8a00181ca8fe2510VgnVCM2000000c205a0aRCRD,Laboratorio de teatro. Centro Sociocultural Alfonso XII (Fuencarral - El Pardo).,Centro Sociocultural Alfonso XII (Fuencarral - El Pardo),40.519673311658686,-3.7779055687726535,Cursos Talleres
10116826,Lágrimas azules,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42fc1cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Socio Cultural Almirante Churruca (Latina),Centro Cultural Almirante Churruca (Latina),40.3829835905706,-3.7800890564106613,Cine Actividades Audiovisuales
10107255,Langosta,0,1472421600,1472507940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4c85515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10056269,Las noches de Cabiria (1957) de Federico Fellini,1,1477692000,1477778340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=367b65bdc1164510VgnVCM2000001f4a900aRCRD,"Ciclo de cine Italia/España, años 50 y 60.",Centro Sociocultural Santa Petronila (Villaverde),40.35087114162283,-3.691508909255186,Cine Actividades Audiovisuales/ Cine Ficcion
10116553,Las tortugas también vuelan,1,1474668000,1474754340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=184e4aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Auditorio Paco de Lucía (Latina),Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte),40.38493634769686,-3.764230286224537,Cine Actividades Audiovisuales
10113729,"Lego, la película",1,1474063200,1474149540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef6cf94419d06510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. Moratalaz,Parque de la Cuña Verde de O´Donnell,40.41220177650095,-3.628985975935673,Cine Actividades Audiovisuales
10051814,Letras clandestinas: 1939-1976,1,1461794400,1477868340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a9daf3fb2f154510VgnVCM1000001d4a900aRCRD,Letras clandestinas: 1939-1976,Imprenta Municipal - Artes del libro,40.4138864430981,-3.7054840717141966,Exposiciones
10116716,Llename de Chamuyo,1,1474581600,1474667940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=640eafbd38546510VgnVCM2000001f4a900aRCRD,Actividades. Centro Cultural Hortaleza. Septiembre 2016,Centro Cultural Hortaleza,40.476859845869534,-3.6420353342333227,Musica
10050875,Lo inconmensurable: una idea de Europa,1,1461880800,1472421540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ee7eda0a41d44510VgnVCM2000001f4a900aRCRD,Lo inconmensurable: una idea de Europa,CentroCentro Cibeles de Cultura y Ciudadanía,40.419011767401095,-3.692206111679657,Programacion Destacada Agenda Cultura
10102696,Lolo,0,1472680800,1472767140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dec3caf6265a5510VgnVCM2000001f4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10107122,Los Minions,1,1471298400,1471384740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e0f2d1bddd8d5510VgnVCM1000001d4a900aRCRD,Los Minions,Parque de Berlín,40.45150372849227,-3.6760645355093797,Cine Actividades Audiovisuales
10098695,Los minions,1,1470348000,1470434340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6095a94194d75510VgnVCM1000001d4a900aRCRD,Cine de verano infantil. Villa de Vallecas,Auditorio Municipal Villa de Vallecas,40.38024511523154,-3.6175442000640565,Cine Actividades Audiovisuales
10112344,Los tres cerditos,1,1471644000,1471730340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a73b0c7326706510VgnVCM2000001f4a900aRCRD,Actividades infantiles en verano 2016. Distrito de Villaverde,Plaza de los Metales,40.34062723058354,-3.6748151529416124,Cuentacuentos Titeres Marionetas
10107403,Luces de París,0,1473026400,1473112740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e4ebdd122d9d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10074961,Ludoteca Estival Plan de Barrio Virgen de Begoña.,1,1470002400,1471039140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afdb5f4f108e4510VgnVCM1000001d4a900aRCRD,Ludoteca Estival Plan de Barrio Virgen de Begoña,Centro Deportivo Municipal Vicente del Bosque,40.4789135943213,-3.693540659747283,Campamentos
10107818,Lunes. Premieres y preestrenos,0,1468274400,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7278b30b7eed5510VgnVCM2000001f4a900aRCRD,Cine Garden Conde Duque,Centro Conde Duque,40.42802889001877,-3.710182353581842,Cine Actividades Audiovisuales
10095545,"Mad Max, Furia en la carretera",1,1471557600,1471643940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2a52f33dadc65510VgnVCM2000001f4a900aRCRD,Cine de verano. San Blas,Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas),40.42996840999023,-3.622184001035289,Cine Actividades Audiovisuales
10107114,Madame Marguerite,0,1470607200,1470693540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c1f1d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10005797,Madrid histórico,1,1458774000,1483225140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=18ad4d34e5143510VgnVCM2000001f4a900aRCRD,Visitas guiadas: Turismo  accesible 'Madrid para todos',Centro de Turismo Plaza Mayor,40.41583855082183,-3.7074257084323636,Excursiones Itinerarios Visitas
10006030,Madrid Monumental,1,1458946800,1483225140,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=11de4d34e5143510VgnVCM2000001f4a900aRCRD,Visitas guiadas: Turismo  accesible 'Madrid para todos',Centro de Turismo Plaza Mayor,40.41583855082183,-3.7074257084323636,Excursiones Itinerarios Visitas
10094669,Madrid Suena,1,1471125600,1471211940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9231b87710e55510VgnVCM2000001f4a900aRCRD,Madrid Suena II,Parque Deportivo Puerta de Hierro,40.44867766287966,-3.7719919880519726,Musica/ Djs Electronica Experimental
10116398,Magia: Dani O`Magic. 'La trastienda Mágica',1,1472853600,1472939940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0a63149cf8636510VgnVCM2000001f4a900aRCRD,Infantil Latina,Auditorio al aire libre. Parque Aluche,40.392680212409495,-3.7593572957930554,Circo Performance Teatro/ Circo Magia
10095538,Mandarinas,1,1471125600,1471211940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6b22f33dadc65510VgnVCM2000001f4a900aRCRD,Cine de verano. San Blas,Centro Cultural Auditorio Parque El Paraíso (San Blas - Canillejas),40.42996840999023,-3.622184001035289,Cine Actividades Audiovisuales
10107822,Martes. Comic - con,0,1468274400,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=583ab30b7eed5510VgnVCM2000001f4a900aRCRD,Cine Garden Conde Duque,Centro Conde Duque,40.42802889001877,-3.710182353581842,Cine Actividades Audiovisuales
10095917,Martirio,0,1472508000,1472594340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d88237708d65510VgnVCM2000001f4a900aRCRD,Martirio,Auditorio al aire libre. Pilar García Peña (Parque Pinar del Rey),40.46335596968574,-3.65636755952747,Musica
10065857,Mecánica y conducción de bicicleta,1,1474581600,1479509940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e01a05432d3a4510VgnVCM2000001f4a900aRCRD,Mecánica y conducción de bicicleta,Biblioteca Pública Municipal Ana María Matute (Carabanchel),40.3975850662447,-3.7207386328562357,Cursos Talleres
10107109,Mi amigo el gigante,0,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6871d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10108673,Mi amigo el gigante,0,1471039200,1471125540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cdff18570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Sábado 13 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10108685,Mi amigo el gigante,0,1471125600,1471211940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=342118570f3e5510VgnVCM2000001f4a900aRCRD,Cine en el parque de la Bombilla. Domingo 14 de agosto,Parque de la Bombilla,40.42834456035844,-3.728941931668392,Cine Actividades Audiovisuales
10118019,Mi amigo el gigante,0,1470434400,1470520740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0cebccdf24056510VgnVCM2000001f4a900aRCRD,Mi amigo el gigante,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10116854,Mi lucha,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95e11cd8fb546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Centro Cultural Fernando de los Ríos (Latina),Centro Cultural Fernando de los Ríos (Latina),40.39552931214334,-3.7562667464373223,Cine Actividades Audiovisuales
10116562,Mi mejor enemigo,1,1475186400,1475272740,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6c8e4aba62546510VgnVCM1000001d4a900aRCRD,Programa de actividades en el Auditorio Paco de Lucía (Latina),Auditorio y sala de exposiciones Paco de Lucía (antigua Sala Latinarte),40.38493634769686,-3.764230286224537,Cine Actividades Audiovisuales
10107214,Mi panadería en Brooklyn,0,1471989600,1472075940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ed50515cd39d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
10107553,Mi tío el detective en busca de la Momia perdida,1,1471125600,1471211940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=baf0fbb8a0ed5510VgnVCM1000001d4a900aRCRD,Espectáculos infantiles en el Auditorio El Calero,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Circo Performance Teatro
10107949,"Miércoles. Sinfónica, ópera y cine para melómanos",0,1468274400,1474235940,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2e1cb30b7eed5510VgnVCM2000001f4a900aRCRD,Cine Garden Conde Duque,Centro Conde Duque,40.42802889001877,-3.710182353581842,Cine Actividades Audiovisuales
10103879,Música en los castillos,0,1474063200,1474149540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=286d0b3d6c9b5510VgnVCM1000001d4a900aRCRD,Música en los castillos,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),40.448428925762634,-3.5980969888187393,Musica
10103910,Músicas del Alcázar de Madrid. Siglos XI al XIV,0,1474668000,1474754340,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01700b3d6c9b5510VgnVCM1000001d4a900aRCRD,Músicas del Alcázar de Madrid. Siglos XI al XIV,Centro Cultural Ciudad Pegaso (San Blas - Canillejas),40.448428925762634,-3.5980969888187393,Musica
10105088,NATHALIE X de Philippe Blasband,0,1473199200,1475445540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=95ea03127cfb5510VgnVCM2000001f4a900aRCRD,NATHALIE X de Philippe Blasband,Fernán Gómez. Centro Cultural de la Villa,40.424926347610764,-3.6899208519663427,Circo Performance Teatro/ Performance
10107144,Ninja Turtles: fuera de las sombras,0,1471039200,1471125540,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=1ccd566813946010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dd65d1bddd8d5510VgnVCM1000001d4a900aRCRD,Cine de verano 2016. XX Festival de Ciudad Lineal,Auditorio al aire libre. Parque del Calero,40.43629048801827,-3.6504213176387332,Cine Actividades Audiovisuales
