identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
118935,Centro Sociocultural Cánovas del Castillo (Usera),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1087cbf06c81c010VgnVCM1000000b205a0aRCRD,"CALLE JULIO AGUIRRE, 10",ALMENDRALES,40.38626143332092,-3.7000825227295007,Centros Culturales
1941,Centro Sociocultural Eduardo Chillida (Moratalaz),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=01963d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE ARROYO BELINCOSO, 9",MEDIA LEGUA,40.40939173676513,-3.653214777359331,Centros Culturales
26904,Centro Sociocultural El Greco (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=cae2b3e42751c010VgnVCM2000000c205a0aRCRD,"CALLE EL GRECO, 29",LUCERO,40.407316328180464,-3.747465416906973,Centros Culturales
1944,Centro Sociocultural Francisco Fatou (Villa de Vallecas),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9e73d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE MANUEL VELEZ, 10",CASCO H.VALLECAS,40.379584618162156,-3.623110349262379,Centros Culturales
1926,Centro Sociocultural García Lorca (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e6773d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE EUGENIA DE MONTIJO, 105",BUENAVISTA,40.37420290010211,-3.7510337449848636,Centros Culturales
1947,Centro Sociocultural José Espronceda (Tetuán),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=23881e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ALMANSA, 9",BELLAS VISTAS,40.44863106357685,-3.7045265016586013,Centros Culturales
6080683,Centro Sociocultural Juvenil Ciudad Lineal,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa306f6bbd020310VgnVCM2000000c205a0aRCRD,"CALLE MARIA TERESA SAENZ DE HEREDIA, 50",VENTAS,40.42577598662312,-3.6505911581086794,Centros Culturales
124354,Centro Sociocultural Juvenil Moratalaz,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bf388899fc81c010VgnVCM1000000b205a0aRCRD,"CALLE FUENTE CARRANTONA, 10",PAVONES,40.399222766804556,-3.6366543437448824,Centros Culturales
102131,Centro Sociocultural Latina,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a4ed8899fc81c010VgnVCM1000000b205a0aRCRD,"CALLE RODRIGO DE ARANA, 50",LAS AGUILAS,40.3796366471018,-3.7659492448759053,Centros Culturales
1918,Centro Sociocultural Lavapiés (Centro),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5f891e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE OLIVAR, 46",EMBAJADORES,40.40966697102759,-3.701574291636879,Centros Culturales
1961,Centro Sociocultural Luis Gonzaga (Chamartín),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba8b3d232e91f010VgnVCM1000000b205a0aRCRD,"CALLE PRINCIPE DE VERGARA, 142",CIUDAD JARDIN,40.44489723228663,-3.6780972922453685,Centros Culturales
1909,Centro Sociocultural Maestro Alonso (Salamanca),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=783f1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE MAESTRO ALONSO, 6",FUENTE DEL BERRO,40.42938854032785,-3.664855511110751,Centros Culturales
170066,Centro Sociocultural Marconi (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6cb0085f5181c010VgnVCM1000000b205a0aRCRD,"ACCESO COLONIA MARCONI, 4",SAN ANDRES,40.334751832113774,-3.700809560921597,Centros Culturales
1970,Centro Sociocultural Miguel de Cervantes (San Blas - Canillejas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=24be1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ALIAGA, 5",CANILLEJAS,40.43664778776818,-3.611362970564875,Centros Culturales
5514552,Centro Sociocultural Montecarmelo (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=30f2b51ae6295210VgnVCM2000000c205a0aRCRD,"CARRETERA M-607, Km. 1300",EL GOLOSO,40.51635495615339,-3.685946562681175,Centros Culturales
1964,Centro Sociocultural Oporto (Carabanchel),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=357a1e79ee71c010VgnVCM1000000b205a0aRCRD,"AVENIDA OPORTO, 78",OPAÑEL,40.386793167982184,-3.7277750877519686,Centros Culturales
1924,Centro Sociocultural Rafael de León (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7e0b1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ISLA DE ONS, 14",PEÑA GRANDE,40.48025613358832,-3.7214686777952974,Centros Culturales
1950,Centro Sociocultural San Cristóbal de los Ángeles (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7f4a79262ef5d010VgnVCM1000000b205a0aRCRD,"PLAZA PINAZO, 9",SAN CRISTOBAL,40.34233618931469,-3.6905504735084342,Centros Culturales
43311,Centro Sociocultural San José de Calasanz (Latina),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2bae598d1351c010VgnVCM1000000b205a0aRCRD,"CALLE MARIA DEL CARMEN, 65",PUERTA DEL ANGEL,40.40647389284976,-3.7327010920242043,Centros Culturales
117716,Centro Sociocultural Santa Petronila (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=03f7cbf06c81c010VgnVCM1000000b205a0aRCRD,"CALLE MARIA MARTINEZ OVIOL, 12",LOS ROSALES,40.35087114162283,-3.691508909255186,Centros Culturales
1937,Centro Sociocultural Talleres de Creatividad (Puente de Vallecas),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b7ab1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE SIERRA CARBONERA, 74",SAN DIEGO,40.39009728291889,-3.665329063724782,Centros Culturales
1948,Centro Sociocultural Tetuán,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0ecb1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE BRAVO MURILLO, 251",BERRUGUETE,40.45907130615822,-3.700271645324868,Centros Culturales
1923,Centro Sociocultural Valle Inclán (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aa1c1e79ee71c010VgnVCM1000000b205a0aRCRD,"CALLE ARZOBISPO MORCILLO, 7",LA PAZ,40.48106787416528,-3.6933504628706095,Centros Culturales
1908,Centro Sociocultural Valverde (Fuencarral - El Pardo),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f04c1e79ee71c010VgnVCM1000000b205a0aRCRD,"PLAZA ISLAS AZORES, 1",VALVERDE,40.49504564211655,-3.6880070256093758,Centros Culturales
4679597,Centro Sociocultural Vicálvaro,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=05ec3ef2c5ff5110VgnVCM1000000b205a0aRCRD,"CALLE LAGO TITICACA, 10",CASCO H.VICALVARO,40.40219442341818,-3.6084585863003733,Centros Culturales
1996,Centro Sociocultural Ágata (Villaverde),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d9743d0b5e71c010VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR MARTIN AREVALO, 2",SAN ANDRES,40.34636268334182,-3.708524395897377,Centros Culturales
6013703,CentroCentro Cibeles de Cultura y Ciudadanía,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5ff519cd7bcee210VgnVCM1000000b205a0aRCRD,"PLAZA CIBELES, 1",LOS JERONIMOS,40.419011767401095,-3.692206111679657,Centros Culturales
4535757,Consorcio del Centro Sefarad - Israel,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d50215a57131110VgnVCM2000000c205a0aRCRD,"CALLE MAYOR, 69",PALACIO,40.41531064853993,-3.7112390711768444,Consorcios
1915,Fernán Gómez. Centro Cultural de la Villa,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ba663d0b5e71c010VgnVCM1000000b205a0aRCRD,"PLAZA COLON, 4",RECOLETOS,40.424926347610764,-3.6899208519663427,Teatros
4684678,Matadero Madrid,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ef686a9ee7336110VgnVCM1000000b205a0aRCRD,"PASEO CHOPERA, 14",CHOPERA,40.39241367848808,-3.697259467865366,Salas Exposiciones
4776440,Medialab - Prado,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=79f59dacff4d7110VgnVCM1000000b205a0aRCRD,"CALLE ALAMEDA, 15",CORTES,40.410560776119,-3.6937931079230744,Centros Culturales
10105051,Sala de Trabajos Colectivos Centro Sociocultural de Vicálvaro,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2597a077d6fb5510VgnVCM2000001f4a900aRCRD,"CALLE LAGO TITICACA, 10",CASCO H.VICALVARO,40.40219442341818,-3.6084585863003733,Centros Culturales
10107814,Sala de estudio y lectura Arquitecto Juan de Herrera (Latina),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6a6c61366ded5510VgnVCM1000001d4a900aRCRD,"CALLE MARIA DEL CARMEN, 65",PUERTA DEL ANGEL,40.40647389284976,-3.7327010920242043,Centros Culturales
10107379,Sala de estudio y lectura Cayetano Pando (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f565aea7089d5510VgnVCM1000001d4a900aRCRD,"CALLE CAYETANO PANDO, 8",LUCERO,40.40512065478807,-3.748466414403756,Centros Culturales
10107362,Sala de estudio y lectura Cebreros (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7d52aea7089d5510VgnVCM1000001d4a900aRCRD,"CALLE CEBREROS, 66",LUCERO,40.40512065478807,-3.748466414403756,Centros Culturales
10107702,Sala de estudio y lectura Escritor Pedro de Répide (Latina),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=5e0861366ded5510VgnVCM1000001d4a900aRCRD,"CALLE MARIA DEL CARMEN, 65",PUERTA DEL ANGEL,40.40647389284976,-3.7327010920242043,Centros Culturales
10107309,Sala de estudio y lectura Maqueda (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afacaea7089d5510VgnVCM1000001d4a900aRCRD,"CALLE MAQUEDA, 5",LUCERO,40.407316328180464,-3.747465416906973,Centros Culturales
10107172,Sala de estudio y lectura Paseo de Extremadura (Latina),1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=ae857f23530d5510VgnVCM2000001f4a900aRCRD,"CALLE EL GRECO, 29",LUCERO,40.407316328180464,-3.747465416906973,Centros Culturales
