identificador,titulo,accesible,url,direccion,BARRIO,lat,lng,tipo
87846,Centro médico para conductores. Villaverde,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=736edef5ab41c010VgnVCM2000000c205a0aRCRD,"PASEO ALBERTO PALACIOS, 3",SAN ANDRES,40.346248662150764,-3.709488725793352,"Centros Atencion Medica,  Centros Medicos Conductores"
88968,Centro médico para conductores. Ybarra,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e5dadef5ab41c010VgnVCM2000000c205a0aRCRD,"AVENIDA RAFAELA YBARRA, 38",ZOFIO,40.380398995608246,-3.711484372277903,"Centros Atencion Medica,  Centros Medicos Conductores"
88858,Centro médico para conductores. Yojisa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=988edef5ab41c010VgnVCM2000000c205a0aRCRD,"CALLE EMBAJADORES, 78",ACACIAS,40.40402458017047,-3.7020224494486182,"Centros Atencion Medica,  Centros Medicos Conductores"
7546891,Centro médico para conductores. Ángel de la Guarda 1,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c11d96afaa1d6410VgnVCM2000000c205a0aRCRD,"AVENIDA SANTO ANGEL DE LA GUARDA, 1",VALDEZARZA,40.45877811080895,-3.7128649114365238,"Centros Atencion Medica,  Centros Medicos Conductores"
7928372,Centro para la Prevención y la Atención a las Adicciones en Adolescentes  y Jóvenes Los Mesejo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d5ae13b45bdfb410VgnVCM2000000c205a0aRCRD,"CALLE LOS MESEJO, 9",ADELFAS,40.39951152980008,-3.670052831164532,"Centros Atencion Medica,  Centros Asistencia Drogodependientes"
57586,Clínica Cemtro,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9d1b8ed67151c010VgnVCM2000000c205a0aRCRD,"AVENIDA VENTISQUERO DE LA CONDESA, 42",MIRASIERRA,40.493572790428324,-3.716891138866988,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9156,Clínica Fuensanta,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=bd604b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE ARTURO SORIA, 17",QUINTANA,40.44014086646592,-3.640105871301795,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9170,Clínica Isadora,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40804b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE PIRINEOS, 7",CIUDAD UNIVERSITARIA,40.45715237904704,-3.7164449010990603,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9155,Clínica La Luz,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d2904b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE GENERAL RODRIGO, 8",VALLEHERMOSO,40.44410450540465,-3.7139951646612026,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9142,Clínica La Milagrosa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=65a04b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE MODESTO LAFUENTE, 14",ALMAGRO,40.43703422204979,-3.695975226567994,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9161,Clínica López Ibor,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ac04b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR JUAN JOSE LOPEZ IBOR, 2",VALDEZARZA,40.4679134611177,-3.724415306447472,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9138,Clínica Nuestra Señora de la Paz,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=57214b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE LOPEZ DE HOYOS, 259",COLINA,40.45680646874779,-3.6611039641981273,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9164,Clínica Ruber,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91714b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE JUAN BRAVO, 49",LISTA,40.43263637640046,-3.6764886055964707,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9146,Clínica San Miguel,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=dbb14b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE ARTURO SORIA, 204",COLINA,40.459864121342655,-3.6604734450205845,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9152,Clínica Santa Elena,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=6ec14b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE GRANJA, 8",VALLEHERMOSO,40.44572483924688,-3.7171136100108857,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
177494,Clínica Unidad Médica Angloamericana,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=83f14b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CONDE DE ARANDA, 1",RECOLETOS,40.42187420935389,-3.6880861265951594,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
7389333,Clínica y Residencia para Mayores Sear,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=4dbba2ff906b4410VgnVCM2000000c205a0aRCRD,"CARRETERA M-607, 1600",EL GOLOSO,40.54027027315497,-3.7000064949150695,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
8866,CMS Centro Madrid Salud Arganzuela,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=fe324b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CONCEJAL BENITO MARTIN LOZANO, 1",ACACIAS,40.40569156269297,-3.710819612821558,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8880,CMS Centro Madrid Salud Carabanchel,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=45624b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE EUGENIA DE MONTIJO, 90",VISTA ALEGRE,40.37830205060461,-3.748252006016631,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8882,CMS Centro Madrid Salud Centro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=9b824b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE NAVAS DE TOLOSA, 10",SOL,40.419201879815446,-3.7069422925635527,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8870,CMS Centro Madrid Salud Chamberí,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e1b24b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE RAFAEL CALVO, 6",ALMAGRO,40.43353205080221,-3.6970827354853677,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8881,CMS Centro Madrid Salud Ciudad Lineal,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=38d24b6faa61c010VgnVCM1000000b205a0aRCRD,"PLAZA DE AGUSTÍN GONZALEZ, 1",VENTAS,40.427642192384596,-3.6471432101293173,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8867,CMS Centro Madrid Salud Fuencarral,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ef24b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA MONFORTE DE LEMOS, 38",EL PILAR,40.47860087334554,-3.7094408342979954,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
17433,CMS Centro Madrid Salud Hortaleza,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=aec4e35bba51c010VgnVCM2000000c205a0aRCRD,"CALLE JUAN CLEMENTE NUÑEZ, 3",,40.46218555303646,-3.627022202641673,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
163281,CMS Centro Madrid Salud Joven,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a139ac2e6481c010VgnVCM1000000b205a0aRCRD,"CALLE NAVAS DE TOLOSA, 10",SOL,40.41922883312708,-3.7069543620889194,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8876,CMS Centro Madrid Salud Latina,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d4234b6faa61c010VgnVCM1000000b205a0aRCRD,"PASEO EXTREMADURA, 147",PUERTA DEL ANGEL,40.40955885950758,-3.7391695341734,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
148488,CMS Centro Madrid Salud Puente de Vallecas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f759ac2e6481c010VgnVCM1000000b205a0aRCRD,"CALLE CONCORDIA, 15",SAN DIEGO,40.39525784370076,-3.665615521144969,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8872,CMS Centro Madrid Salud Retiro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=2b434b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CONCORDIA, 15",SAN DIEGO,40.39525784370076,-3.665615521144969,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
4645539,CMS Centro Madrid Salud San Blas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=40b3b8facf715110VgnVCM1000000b205a0aRCRD,"CALLE POBLADURA DEL VALLE, 13",AMPOSTA,40.425889776910964,-3.620048048164773,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8871,CMS Centro Madrid Salud Tetuán,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=71734b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE AGUILEÑAS, 1",ALMENARA,40.46548064796593,-3.6936383781020643,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8878,CMS Centro Madrid Salud Usera,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c7934b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE AVENA, 3",ZOFIO,40.37773347929677,-3.7156736251996945,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8877,CMS Centro Madrid Salud Vicálvaro,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1eb34b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CALAHORRA, 11 B",AMBROZ,40.40760589417718,-3.610734756927216,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8873,CMS Centro Madrid Salud Villa de Vallecas,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=64e34b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE SIERRA GADOR, 68",CASCO H.VALLECAS,40.37978858026883,-3.622040199057613,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
6017257,CMS Centro Madrid Salud Villaverde,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=df3d7f073900f210VgnVCM1000000b205a0aRCRD,"AVENIDA FELICIDAD, 17",LOS ROSALES,40.35940720387406,-3.690771730176704,"Centros Atencion Medica,  Centros Prevencion Enfermedades"
8506355,Consultorio Antonio Leyva,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=d832e3a64d681510VgnVCM1000000b205a0aRCRD,"CALLE TOLEDO, 180",IMPERIAL,40.401606662885094,-3.7143590744327533,"Centros Atencion Medica,  Centros Salud"
136687,Consultorio Mingorrubio,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0d916da0aa81c010VgnVCM1000000b205a0aRCRD,"CALLE FORTALEZA, 4",EL PARDO,40.533118430661744,-3.7799974382271286,"Centros Atencion Medica,  Centros Salud"
9171,Fraternidad Muprespa - Hospital de Día,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f167f8b06b61c010VgnVCM1000000b205a0aRCRD,"CALLE MADRE DE DIOS, 42",NUEVA ESPAÑA,40.465092143331326,-3.672485207473087,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9133,Hospital Beata María Ana. Hermanas Hospitalarias,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=56211c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR ESQUERDO, 83",ESTRELLA,40.4180582197158,-3.669010928401377,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9127,Hospital Carlos III,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8311c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE SINESIO DELGADO, 10",LA PAZ,40.47502551921799,-3.695907269412765,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9131,Hospital Central de la Cruz Roja San José y Santa Adela,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7b411c7a2c61c010VgnVCM1000000b205a0aRCRD,"AVENIDA REINA VICTORIA, 22 - 26",BELLAS VISTAS,40.447228937084034,-3.7069410696045617,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9118,Hospital Central de la Defensa Gómez Ulla,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=0e511c7a2c61c010VgnVCM1000000b205a0aRCRD,"GLORIETA EJERCITO, 1",ALUCHE,40.38794124740323,-3.7455427960089094,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9104,Hospital Clínico San Carlos,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=43811c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE PROFESOR MARTIN LAGOS, 2",CIUDAD UNIVERSITARIA,40.43969162044758,-3.7195609709099218,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9135,Hospital de la Venerable Orden Tercera de San Francisco (VOT),0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8dc11c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE SAN BERNABE, 13",PALACIO,40.40905071519981,-3.713942783731201,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9136,Hospital de Madrid,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=10e11c7a2c61c010VgnVCM1000000b205a0aRCRD,"PLAZA CONDE DEL VALLE DE SUCHIL, 16",ARAPILES,40.431328769688115,-3.706821691696728,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
12168,Hospital Fundación Instituto San José,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=e8e3e1635561c010VgnVCM1000000b205a0aRCRD,"CALLE PINAR DE SAN JOSE, 98",CUATRO VIENTOS,40.36208135098422,-3.774901548263788,"Centros Atencion Social Personas Discapacidad,  Centros Ocupacionales Personas Discapacidad"
9130,Hospital Fundación Jiménez Díaz,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=c4114b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA REYES CATOLICOS, 2",CIUDAD UNIVERSITARIA,40.43856066906922,-3.718888630279226,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9151,Hospital HM Nuevo Belén,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=32014b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE JOSE SILVA, 7",SAN JUAN BAUTISTA,40.45507853168637,-3.657631482596101,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9134,Hospital Infantil San Rafael,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=a1d21c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE SERRANO, 199",HISPANOAMERICA,40.45194925430998,-3.6815056266232844,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9166,Hospital Moncloa,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1dd04b6faa61c010VgnVCM1000000b205a0aRCRD,"AVENIDA VALLADOLID, 83",CASA DE CAMPO,40.433178814794495,-3.7337807973090764,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9140,Hospital Nuestra Señora del Rosario,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=91e9224e0d61c010VgnVCM1000000b205a0aRCRD,"CALLE PRINCIPE DE VERGARA, 53",CASTELLANA,40.43202238342307,-3.6797953394778378,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
4897073,Hospital Pardo de Aravaca,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=54747d4d00089110VgnVCM2000000c205a0aRCRD,"CALLE LA SALLE, 12",VALDEMARIN,40.46633906243526,-3.783470759971295,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9145,Hospital Quirón San José,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=49a14b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE CARTAGENA, 111",PROSPERIDAD,40.44053093314876,-3.674492498969222,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9137,Hospital Ruber Internacional,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=1fb21c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE MASO, 38",MIRASIERRA,40.48931453671997,-3.7149578807926,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9159,Hospital San Camilo,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b6914b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE JUAN BRAVO, 39",LISTA,40.43269190927785,-3.6777742449086497,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9144,Hospital San Francisco de Asís,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=b60a224e0d61c010VgnVCM1000000b205a0aRCRD,"CALLE JOAQUIN COSTA, 28",EL VISO,40.442507578574116,-3.6830728592371624,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
176770,Hospital Sanitas La Moraleja,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=34e21c7a2c61c010VgnVCM1000000b205a0aRCRD,"AVENIDA FRANCISCO PI Y MARGALL, 81",VALDEFUENTES,40.49216638514873,-3.6627252849368372,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9163,Hospital Sanitas La Zarzuela,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=67821c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE PLEYADES, 25",ARAVACA,40.46238897755276,-3.784085377424231,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9100,Hospital Universitario de la Princesa,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f3331c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE DIEGO DE LEON, 62",LISTA,40.43442460950326,-3.67572838355801,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9098,Hospital Universitario Gregorio Marañón,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=7a221c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE DOCTOR ESQUERDO, 46",IBIZA,40.419353265375385,-3.669400954524192,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
4820572,Hospital Universitario Infanta Leonor,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f56815a5c9478110VgnVCM1000000b205a0aRCRD,"AVENIDA GRAN VIA DEL ESTE, 80",SANTA EUGENIA,40.38535663052747,-3.61860409051464,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9099,Hospital Universitario Infantil Niño Jesús,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=42621c7a2c61c010VgnVCM1000000b205a0aRCRD,"AVENIDA MENENDEZ PELAYO, 65",NIÑO JESUS,40.413858634560945,-3.6769841290878675,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9105,Hospital Universitario la Paz,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=61231c7a2c61c010VgnVCM1000000b205a0aRCRD,"PASEO CASTELLANA, 261",LA PAZ,40.48040956769202,-3.6859108927124717,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
5753845,Hospital Universitario Madrid Sanchinarro,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=437e0a3bb87a9210VgnVCM1000000b205a0aRCRD,"CALLE OÑA, 10",VALDEFUENTES,40.489245182406684,-3.666260040995535,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9102,Hospital Universitario Ramón y Cajal,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=8ca21c7a2c61c010VgnVCM1000000b205a0aRCRD,"CARRETERA COLMENAR VIEJO, KM. 9.100",VALVERDE,40.487766713570544,-3.6939857684127166,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9110,Hospital Universitario Santa Cristina,1,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=19531c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE MAESTRO VIVES, 2 - 3",GOYA,40.421910034706315,-3.6712652060202977,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9141,Hospital Virgen de La Paloma,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=53a31c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE LOMA, 1",VALLEHERMOSO,40.44533534012265,-3.716001027645854,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9103,Hospital Virgen de La Torre,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=78c31c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE PUERTO DE LUMBRERAS, 5",CASCO H.VALLECAS,40.38113766908025,-3.619107413174218,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
9154,Hospital Vithas Nuestra Señora de América,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=afe04b6faa61c010VgnVCM1000000b205a0aRCRD,"CALLE ARTURO SORIA, 103",SAN JUAN BAUTISTA,40.449778556209665,-3.6517424069071747,"Centros Atencion Medica,  Hospitales Clinicas Sanatorios"
8924,Instituto Oftálmológico Oftalia,0,http://www.madrid.es/vgn-ext-templating/v/index.jsp?vgnextchannel=9e4c43db40317010VgnVCM100000dc0ca8c0RCRD&vgnextoid=f8151c7a2c61c010VgnVCM1000000b205a0aRCRD,"CALLE GENERAL ARRANDO, 17",ALMAGRO,40.431826525287136,-3.693056662156631,"Centros Atencion Medica,  Centros Especialidades Medicas"
